,Unnamed: 0,American Indian,Asian,Black,Hispanic,Hawaiian,White,Other Race,Sex,Have you previously applied?,Round2 Reviews Plagirism Reviewer1,Round2 Clear Purpose CF Reviewer1,Round2 Commitment to Social Justice Reviewer1,Round2 Innovation CF Reviewer1,Round2 Commitment to learning2 Reviewer1,Round2 Get Results Reviewer1,Round2 Collaboration Reviewer1,Round2 Inspire and Mobilize Reviewer1,Round2 Experience Reviewer1,Round2 Total Score Reviewer1,Round2 Is this applicant moving on as a GHC Semi-Finalist Reviewer1,Round2 GHC Semifinalist Reviewer1,Round2 Is this applicant moving on as a GHC Alternate? Reviewer1,Round2 GHC Alternate Reviewer1,Round2 Plagirism Reviewer2,Round2 Clear Purpose CF Reviewer2,Round2 Commitment to Social Justice CF  Reviewer2,Round2 Innovation CF Reviewer2,Round2 Commitment to learning2 Reviewer2,Round2 Get Results Reviewer2,Round2 Collaboration Reviewer2,Round2 Inspire and Mobilize Reviewer2,Round2 Experience Reviewer2,Round2 Total Score Reviewer2,Round2 Is this applicant moving on as a GHC Semi-Finalist Reviewer2,Round2 GHC Semifinalist Reviewer2,Round2 Is this applicant moving on as a GHC Alternate? Reviewer2,Round2 GHC Alternate Reviewer2,Citizen_ Other,Citizen_ Rwanda,Citizen_ Uganda,Citizen_ United States,Citizen_ Zambia,Citizen_Malawi,Citizen_Other,Citizen_Rwanda,Citizen_Uganda,Citizen_United States,Citizen_Zambia,WorkedPublicHealth_Between_1_to_3_years,WorkedPublicHealth_Never,WorkedPublicHealth_greater_than_3_years,WorkedPublicHealth_less_than_1_year,StudiedPublicHealth_Atleast_1_Class,StudiedPublicHealth_More_than_1_Class,StudiedPublicHealth_Never,firstLanguage_Amharic,firstLanguage_Arabic,firstLanguage_Arabic (Juba),firstLanguage_Bahasa Melayu,firstLanguage_Bangla,firstLanguage_Belarusian,firstLanguage_Bemba,firstLanguage_Bengali,firstLanguage_Chichewa,firstLanguage_Chinese,firstLanguage_Chitonga,firstLanguage_Danish,firstLanguage_Dutch,firstLanguage_English,firstLanguage_English and Gujarati,firstLanguage_EÊ‹egbe,firstLanguage_Farsi,firstLanguage_French,firstLanguage_German,firstLanguage_Hindi,firstLanguage_Hungarian,firstLanguage_Italian,firstLanguage_KINYARWANDA,firstLanguage_Kinyarwanda,firstLanguage_Kirundi,firstLanguage_Korean,firstLanguage_Lithuanian,firstLanguage_Luganda,firstLanguage_Luo,firstLanguage_Mongolian,firstLanguage_Nepalese,firstLanguage_Nepali,firstLanguage_Nyanja,firstLanguage_Portuguese,firstLanguage_Rukiga,firstLanguage_Runyankole,firstLanguage_Runyankore,firstLanguage_Russian,firstLanguage_Serbian language,firstLanguage_Shona,firstLanguage_Somali,firstLanguage_Spanish,firstLanguage_Swahili,firstLanguage_Swedish,firstLanguage_Sylheti,firstLanguage_Tigrigna,firstLanguage_Tonga,firstLanguage_Urdu,firstLanguage_Vietnamese,Advanced/Full Professional Proficiency,Basic Proficiency,Fluent/Native Speaker,Limited working proficiency,Professional working proficiency,SemifinalistDesignation
1136,1136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,26.0,1,6.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1137,1137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,1,9.0,0,0.0,0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,27.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1138,1138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,23.0,0,0.0,0,0.0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,26.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1139,1139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,26.0,1,8.0,0,0.0,0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1140,1140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,24.0,0,0.0,0,0.0,0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1141,1141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,27.0,0,0.0,0,0.0,0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,30.0,1,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1142,1142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,1,9.0,0,0.0,0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,30.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1143,1143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,18.0,0,0.0,0,0.0,0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,31.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1144,1144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,28.0,1,1.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,21.0,0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1145,1145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,22.0,1,9.0,0,0.0,0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,20.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1146,1146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,27.0,1,6.0,0,0.0,0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1147,1147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,17.0,1,10.0,0,0.0,0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,30.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1148,1148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,22.0,1,5.0,0,0.0,0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,15.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1149,1149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,1,2.0,0,0.0,0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,31.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1150,1150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,15.0,0,0.0,0,0.0,0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,29.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1151,1151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,22.0,1,6.0,0,0.0,0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1152,1152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,25.0,1,10.0,0,0.0,0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1153,1153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,18.0,1,9.0,0,0.0,0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,28.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1154,1154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,30.0,1,4.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,23.0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1157,1157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,28.0,1,1.0,0,0.0,0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,27.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1159,1159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,17.0,0,0.0,0,0.0,0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,28.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1160,1160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,27.0,1,4.0,0,0.0,0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,27.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1162,1162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,4.0,23.0,1,4.0,0,0.0,0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1163,1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,25.0,1,9.0,0,0.0,0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,22.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1164,1164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,30.0,1,2.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,26.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1165,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,26.0,0,0.0,1,2.0,0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,26.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1166,1166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,24.0,0,0.0,0,0.0,0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,24.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1167,1167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,24.0,0,0.0,0,0.0,0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,27.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
